ID,o2sn,emsn1,emsn2,emsn3,emsn4,emsn5,emsn6,emsn7,emsn8,emsn9,emsn10,z,EMLINE_data0,HIT_PAR2_data0,HIT_PAR3_data0,HIT_PAR4_data0,HIT_CHI2_data0,HIT_FWHM_data0,G_FAIL_data0,EMLINE_data1,HIT_PAR2_data1,HIT_PAR3_data1,HIT_PAR4_data1,HIT_CHI2_data1,HIT_FWHM_data1,G_FAIL_data1,EMLINE_data2,HIT_PAR2_data2,HIT_PAR3_data2,HIT_PAR4_data2,HIT_CHI2_data2,HIT_FWHM_data2,G_FAIL_data2,EMLINE_data3,HIT_PAR2_data3,HIT_PAR3_data3,HIT_PAR4_data3,HIT_CHI2_data3,HIT_FWHM_data3,G_FAIL_data3,EMLINE_data4,HIT_PAR2_data4,HIT_PAR3_data4,HIT_PAR4_data4,HIT_CHI2_data4,HIT_FWHM_data4,G_FAIL_data4,EMLINE_data5,HIT_PAR2_data5,HIT_PAR3_data5,HIT_PAR4_data5,HIT_CHI2_data5,HIT_FWHM_data5,G_FAIL_data5,EMLINE_data6,HIT_PAR2_data6,HIT_PAR3_data6,HIT_PAR4_data6,HIT_CHI2_data6,HIT_FWHM_data6,G_FAIL_data6,EMLINE_data7,HIT_PAR2_data7,HIT_PAR3_data7,HIT_PAR4_data7,HIT_CHI2_data7,HIT_FWHM_data7,G_FAIL_data7,EMLINE_data8,HIT_PAR2_data8,HIT_PAR3_data8,HIT_PAR4_data8,HIT_CHI2_data8,HIT_FWHM_data8,G_FAIL_data8,EMLINE_data9,HIT_PAR2_data9,HIT_PAR3_data9,HIT_PAR4_data9,HIT_CHI2_data9,HIT_FWHM_data9,G_FAIL_data9,EMLINE_data10,HIT_PAR2_data10,HIT_PAR3_data10,HIT_PAR4_data10,HIT_CHI2_data10,HIT_FWHM_data10,G_FAIL_data10,EMLINE_data11,HIT_PAR2_data11,HIT_PAR3_data11,HIT_PAR4_data11,HIT_CHI2_data11,HIT_FWHM_data11,G_FAIL_data11,Hits
465_51910_406_oneline,7.54746,1.28577,1.36557,0.938721,2.44796,4.27475,0,0,0,0,0,0.810372,0,0.04616928,1.673374049,3.679890394,0.265500926,3.307931254,0,1,-0.385352826,2.502943809,0.69741622,0.012152491,2.301539769,0,2,-0.260709669,5.528918454,1.097464169,1.59E-07,2.662748275,0,3,-4.10525971,5.007392784,12.36408701,0.825587618,,0,4,-0.114815541,5.243805795,0.729061947,4.80E-05,2.570620666,0,5,0.023665189,7.516832032,1.371218319,0.322599926,3.33572103,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,0.681674159,4.213235656,0.715488211,0.330646666,2.813674043,0,good
472_51955_429_multiline,7.43984,1.23018,2.35467,2.36175,0.988554,7.17122,0.280282,4.68169,0,0,0.714269,0.323938,0,-0.550655143,7.025911998,7.025911998,1.85754928,6.398722876,0,1,0.336480893,0.92835281,0.951339831,0.051601558,2.231212269,0,2,-1.664597886,4.077145907,2.522109651,0.478898835,5.997349343,0,3,-0.252445576,4.075989549,0.722879152,0.123496129,2.296853917,0,4,-0.438346096,3.298899675,1.017573589,0.115949671,2.952221306,0,5,-0.894585279,5.347017781,2.634730547,0.56800007,6.146091842,0,6,-5.300646298,6.066650401,5.937322125,0.603847037,9.458298963,0,7,-0.452033188,6.494702494,1.752511708,0.033889604,4.702000413,0,8,0.226574725,4.76207387,0.060097769,1.370435155,,0,9,0.352045611,10.8229218,-0.301568944,0.066059929,2.369614288,0,10,-8.189993202,10.53256564,14.99389124,0.949984735,,0,11,-2.955002097,7.025911998,5.098484701,0.902949244,9.313905032,0,good
472_51955_429_oneline,7.43984,1.23018,2.35467,2.36175,0.988554,7.17122,0.280282,4.68169,0,0,0.714269,0.323938,0,-0.550655143,7.025911998,7.025911998,1.85754928,6.398722876,0,1,0.336480893,0.92835281,0.951339831,0.051601558,2.231212269,0,2,-1.664597886,4.077145907,2.522109651,0.478898835,5.997349343,0,3,-0.252445576,4.075989549,0.722879152,0.123496129,2.296853917,0,4,-0.438346096,3.298899675,1.017573589,0.115949671,2.952221306,0,5,-0.894585279,5.347017781,2.634730547,0.56800007,6.146091842,0,6,-5.300646298,6.066650401,5.937322125,0.603847037,9.458298963,0,7,-0.452033188,6.494702494,1.752511708,0.033889604,4.702000413,0,8,0.226574725,4.76207387,0.060097769,1.370435155,,0,9,0.352045611,10.8229218,-0.301568944,0.066059929,2.369614288,0,10,-8.189993202,10.53256564,14.99389124,0.949984735,,0,11,-2.955002097,7.025911998,5.098484701,0.902949244,9.313905032,0,good
476_52314_177_multiline,5.23696,0,0.455185,4.08556,1.82773,5.07424,0,0,0,0,0,0.467127,0,0.091156488,2.949312472,3.755023102,0.724966476,,0,1,-0.133989833,1.719470238,0.160067232,0.011034188,1.596851798,0,2,-0.305648359,5.387488292,0.371958879,0.458666314,2.388040657,0,3,-0.62395057,2.212792246,2.785141276,0.17158077,6.310587959,0,4,-0.119496951,5.830835697,0.796779566,0.413214003,2.988845996,0,5,0.718310746,5.857058658,0.583834541,0.124180688,2.670227186,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-0.180086281,2.919210783,2.902287299,0.664052538,6.656703133,0,good
493_51957_145_multiline,7.10257,0.511548,0.130955,2.96701,1.2397,6.20744,0,0,0,0,0,0.640091,1,-0.527583811,3.587351491,0.407805905,4.14E-05,1.56483972,0,2,0.056533755,3.872644888,0.338687261,1.09E-06,1.580708221,0,3,-0.647357926,691.9935153,0.066305056,0.037254228,1.574686505,0,4,-0.00521358,0.250936204,2.877107818,0.294403283,6.783424033,0,5,-1.259403763,4.810433427,4.395586336,0.639425851,9.030207761,0,6,-1.120463017,4.520875207,1.554190215,1.426242715,3.946815974,0,7,0.064604433,2.803343046,0.227906943,2.78E-05,2.136324456,0,8,-4.184930844,4.465223023,7.184439042,0.762641406,,0,9,-0.060365414,2897.195002,-0.17674572,0.022804584,2.492121597,0,10,-1.330231614,5.046351879,4.008952204,0.367510128,8.45792377,0,11,0.135091422,5.24129919,0.072701746,0.370287705,1.206694521,0,0,-0.067663576,4.810433427,4.810433427,0.366939434,,0,good
493_51957_145_oneline,7.25639,0.818958,1.36478,2.32361,1.40459,6.00677,0,0,0,0,0,0.640468,0,-0.015313442,4.345032454,4.810433427,0.306285955,,0,1,-0.161020055,1.992804453,0.21830774,0.072659758,1.786503645,0,2,-0.714426781,2.764328347,1.71349471,0.350193867,4.151197198,0,3,0.10139573,7.112675725,0.604212282,0.002987887,3.064850672,0,4,-0.306165146,3.157458646,0.72058722,0.100666507,2.892240515,0,5,-2.661082688,6.254707616,5.015277931,0.382566341,9.295363276,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-3.122633924,6.536360868,5.839036509,0.669144849,9.346626896,0,good
499_51988_5_multiline,21.5747,2.88357,0.397539,12.6814,15.4524,37.515,0,0,0,0,0,0.664438,3,-0.577509891,0.564443083,-3.327457933,0.649019984,,0,4,-0.504191959,2.52608772,0.604918427,0.678762864,2.389129173,0,5,-0.565584852,29.24294101,0.148333545,0.000339938,1.63345178,0,6,-0.336051779,1.918716936,1.22420066,0.082033958,3.303330629,0,7,-0.697974866,3.176616714,0.680659899,4.57E-05,2.488405357,0,8,-0.198530854,8.982266804,2.116712158,0.00802382,5.024938074,0,9,-0.080639092,10.68573238,2.34872203,0.020437117,5.61571333,0,10,-0.365217282,2922.280812,-0.028896271,0.682639366,,0,11,0.132386358,2.371233486,0.008511855,0.42710651,,0,0,0.294628816,3.486263881,3.486263881,0.263383632,1.224508078,0,1,-0.634636815,3.623727011,1.789178922,0.844718161,4.242115747,0,2,-0.338584823,3.19496553,-0.009493496,1.135494757,,0,good
499_51988_5_oneline,21.5747,2.88357,0.397539,12.6814,15.4524,37.515,0,0,0,0,0,0.664438,0,-2.116312691,12.52633875,12.52633875,1.491702756,8.796534198,0,1,-0.047300537,1.849328033,2.454871661,0.579864275,5.778742093,0,2,-0.250388994,3.313682334,0.253307222,1.51E-09,1.916176313,0,3,-0.202675925,9.002261351,2.11558857,0.008914782,5.022383583,0,4,-0.079309359,10.68573238,2.348175517,0.020486804,5.614557129,0,5,-0.216026942,34.32540028,2.18339006,0.005215876,5.196991959,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-0.773083369,10.80515472,3.371073681,2.531997038,7.382410395,0,good
509_52374_471_multiline,3.28754,0,0,2.82074,2.55763,4.94935,0,4.56634,1.02744,0,0,0.310291,0,0.010246338,4.195409851,4.256364434,1.005222684,,0,1,-4.112380758,4.230568421,8.991679514,1.145860693,11.43168273,0,2,-6.193853753,7.996790473,2,0,4.760525441,0,3,-0.168798414,1.70093119,3.640069898,0.342998181,8.178952575,0,4,0.10885213,2.681686415,0.985826325,0.338071368,2.494746659,0,5,0.266353005,4.110517312,0.794572375,0.022860666,2.395239266,0,6,-0.539138737,1.051872061,3.304538727,0.203158717,,0,7,-1.156529693,4.124547812,3.272681825,0.173791196,7.384847446,0,8,0.160688375,0.794587204,4.308385862,0.270296975,,0,9,-0.4393789,3109.051398,0.012976401,1.195033554,,0,10,-1.386418104,9.542690881,2,0,5.147724736,0,11,-0.571564348,2.470793872,2.980203216,0.806728376,6.849333813,0,good
541_51959_145_multiline,7.23789,4.92274,7.71865,20.8852,15.8016,0,0,0,0,0,0,0.581131,0,0.228029688,3.347056551,10.40596178,0.030552491,5.665695619,0,1,-0.067190532,2.226147267,1.111038483,0.289287525,2.605688346,0,2,0.160521398,3.728641742,0.94490286,1.546859582,2.281392308,0,3,-0.358157411,7.840744127,1.884127127,0.449001875,4.76073341,0,4,0.158169529,6.577924701,2.039143361,2.974460501,4.89457592,0,5,0.379457952,21.20094564,0.894894876,0,3.484927034,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-0.871680807,10.40596178,3.029153955,0.071323782,7.007917276,0,good
541_51959_145_oneline,7.23789,4.92274,7.71865,20.8852,15.8016,0,0,0,0,0,0,0.581131,0,0.228029688,3.347056551,10.40596178,0.030552491,5.665695619,0,1,-0.067190532,2.226147267,1.111038483,0.289287525,2.605688346,0,2,0.160521398,3.728641742,0.94490286,1.546859582,2.281392308,0,3,-0.358157411,7.840744127,1.884127127,0.449001875,4.76073341,0,4,0.158169529,6.577924701,2.039143361,2.974460501,4.89457592,0,5,0.379457952,21.20094564,0.894894876,0,3.484927034,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-0.871680807,10.40596178,3.029153955,0.071323782,7.007917276,0,good
572_52289_495_multiline,7.01568,1.98309,1.99778,7.33561,0,4.37218,0,0,0,0,0,0.53521,0,-0.592758025,4.065243507,4.065243507,0.445505021,7.911786815,0,1,-0.030603271,2.234409106,0.727858636,0.103807309,2.806684275,0,2,-0.673696736,2.45969134,1.182326992,0.07041113,3.125640163,0,3,-1.971242922,4.606447862,4.077829751,2.083761348,9.055842166,0,4,-0.015547881,1.150684943,0.207698485,0.143843559,2.02179833,0,5,0.430156922,3.28430457,0.763082139,0.08001071,2.772028431,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-1.03394333,4.065243507,3.947441359,0.317212297,8.194758843,0,good
572_52289_495_oneline,7.05544,1.56796,0.892081,6.44478,0,5.0326,0,0,0,0,0,0.534857,0,-0.519503522,4.065243507,4.065243507,0.468881277,7.84819886,0,1,-0.030634658,2.234409106,0.727949711,0.103815821,2.806727903,0,2,-0.670849738,2.42436644,1.191016917,0.063555697,3.137645012,0,3,-0.803369706,5.60775491,1.867755001,2.812574374,4.670725041,0,4,0.149957063,4.445659,-0.032829711,0.278542292,,0,5,0.975187532,0.380370477,1.402714325,1.098190285,3.534740341,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-1.006310789,4.065243507,3.959639719,0.319046436,8.218461035,0,good
576_52325_433_multiline,5.92345,1.5954,0,1.39919,2.25987,6.7616,0,0,0,0,0,0.615354,0,-0.108784714,4.901051062,4.969266766,0.67607985,,0,1,-2.240741739,3.267462408,6.237399866,0.675075766,9.865946753,0,2,-0.733061551,1.200901353,1.308429262,0.056289117,3.154022225,0,3,-2.024455522,3.449414193,5.989627248,0.329510879,9.813303966,0,4,-0.040471598,2.057435999,1.885653483,0.112315704,4.495157956,0,5,-1.024288757,6.111801916,2.465614655,0.262298653,5.867830291,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,1.431526253,4.965385888,0.589384311,0.269478761,2.202545073,0,good
587_52026_205_multiline,7.61437,2.18972,2.34779,4.4508,2.24795,8.0564,0,0,0,0,0,0.418626,0,-0.021222034,2.007190727,3.85185057,1.03981173,6.165145352,0,1,0.213280792,2.727674412,0.541246132,0.005035575,2.475112848,0,2,-0.535453455,2.096793084,1.682412707,0.061045449,4.001098812,0,3,0.280687557,2.474915907,0.962564422,0.463390813,2.318459018,0,4,-0.350489937,1.112263324,3.29127023,0.060919849,7.444838486,0,5,0.136886204,2.949186072,1.820046978,0.183202563,4.480244156,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,0.669631572,3.441787828,1.378531519,0.603009439,3.287620543,0,good
587_52026_205_oneline,7.61437,2.18972,2.34779,4.4508,2.24795,8.0564,0,0,0,0,0,0.418626,0,-0.021222034,2.007190727,3.85185057,1.03981173,6.165145352,0,1,0.213280792,2.727674412,0.541246132,0.005035575,2.475112848,0,2,-0.535453455,2.096793084,1.682412707,0.061045449,4.001098812,0,3,0.280687557,2.474915907,0.962564422,0.463390813,2.318459018,0,4,-0.350489937,1.112263324,3.29127023,0.060919849,7.444838486,0,5,0.136886204,2.949186072,1.820046978,0.183202563,4.480244156,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,0.669631572,3.441787828,1.378531519,0.603009439,3.287620543,0,good
605_52353_503_multiline,2.57416,0.337677,1.31192,2.56083,4.09135,13.2048,0,0,0,0,0,0.481384,0,0.105992618,3.580918113,3.580918113,0.343990125,,0,1,0.032246132,2.265767322,0.376685516,0.001861277,2.725947144,0,2,0.156634774,0.379389384,1.648550667,0.646497879,3.929914724,0,3,0.097886417,2.537597784,1.153578798,0.288809509,2.717391763,0,4,0.576886502,5.779046585,0.525793337,1.044246292,2.980509686,0,5,0.206325718,8.765372007,1.653288255,0.120477929,4.124724,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-1.681380261,3.721616158,5.374127834,0.377540777,9.473551445,0,good
607_52368_404_multiline,8.70214,0,0,5.81732,0,0.979066,0,0,0,0,0,0.653742,0,0.401463795,3.133294666,3.291051142,0.937151586,8.072428008,0,1,-0.461833803,2.138595647,0.445472544,0.14487725,2.67854283,0,2,-0.393601178,3.742133667,0.463870518,0.109341659,2.427994071,0,3,-0.469435174,3.629607635,2.699039273,0.314103466,6.284142924,0,4,-0.2129355,1.20680866,0.567834832,7.86E-07,2.342665886,0,5,0.100760815,3.411419005,0.191930851,0.003491779,2.198410936,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,0.508380013,3.291051142,2.598516591,0.475806076,6.036134442,0,good
607_52368_404_oneline,8.70214,0,0,5.81732,0,0.979066,0,0,0,0,0,0.653742,0,0.401463795,3.133294666,3.291051142,0.937151586,8.072428008,0,1,-0.461833803,2.138595647,0.445472544,0.14487725,2.67854283,0,2,-0.393601178,3.742133667,0.463870518,0.109341659,2.427994071,0,3,-0.469435174,3.629607635,2.699039273,0.314103466,6.284142924,0,4,-0.2129355,1.20680866,0.567834832,7.86E-07,2.342665886,0,5,0.100760815,3.411419005,0.191930851,0.003491779,2.198410936,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,0.508380013,3.291051142,2.598516591,0.475806076,6.036134442,0,good
615_52347_594_multiline,19.6241,5.48831,9.00194,19.8794,11.5108,0,0,0,0,0,0,0.531326,0,-0.435270909,19.52910914,21.71562659,0.301411827,7.585003693,0,1,-0.334305434,4.403895935,1.225202554,0.120452167,3.235767553,0,2,-0.297615468,6.081644566,1.608024306,0.091672482,3.970509741,0,3,0.305766524,12.84816006,1.763513877,0.042950545,4.202158847,0,4,-0.225161907,8.29834118,1.933390125,0.05068312,4.800500418,0,5,-0.178166967,21.14006464,2,0,4.997665804,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-0.29419184,23.5679141,1.28279074,3.991254614,3.105109931,0,good
615_52347_594_oneline,19.6241,5.48831,9.00194,19.8794,11.5108,0,0,0,0,0,0,0.531326,0,-0.435270909,19.52910914,21.71562659,0.301411827,7.585003693,0,1,-0.334305434,4.403895935,1.225202554,0.120452167,3.235767553,0,2,-0.297615468,6.081644566,1.608024306,0.091672482,3.970509741,0,3,0.305766524,12.84816006,1.763513877,0.042950545,4.202158847,0,4,-0.225161907,8.29834118,1.933390125,0.05068312,4.800500418,0,5,-0.178166967,21.14006464,2,0,4.997665804,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-0.29419184,23.5679141,1.28279074,3.991254614,3.105109931,0,good
618_52049_458_multiline,5.42388,1.33319,4.04017,1.56012,1.62977,5.18837,0,0,0,0,0,0.739674,0,-0.620679996,3.776236281,4.069257281,0.933380826,8.831016435,0,1,0.210046158,3.179540224,0.547638807,0.004978474,2.431013145,0,2,-1.02045158,3.371450146,4.795067976,0.174437952,9.10653884,0,3,0.3940366,2.255772451,2.924141375,0.070076328,6.785781449,0,4,-3.467904099,5.637437402,7.28746476,1.203676881,,0,5,1.19581815,10.00422884,0.654338806,9.60E-06,2.512182828,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-0.637663949,3.585562965,3.929857701,0.596253584,8.184554511,0,good
626_52057_518_multiline,6.85248,0.223612,0.0112142,2.92407,2.66163,8.48788,0,0,0,0,0,0.793362,1,0.186099347,4.137366727,0.721765714,0.101416874,1.795932532,0,2,-0.22158888,5.554036338,0.387011602,4.11E-06,1.604332844,0,3,-0.297093661,0.888144949,0.853708229,0.008698376,2.929385002,0,4,-0.152612587,0.398947613,1.880710852,0.368097585,4.502710115,0,5,-0.709593158,3.391333373,3.913505835,0.728614254,8.053121935,0,6,-0.156218193,2.318986003,0.606798561,4.31E-08,2.394150512,0,7,2.080688177,4.113255776,2.309739474,0,5.543898858,0,8,-3.041507766,5.567161382,4.250882685,0.290108178,8.612619812,0,9,-1.119550292,6.313994932,0.407496356,5.03E-08,2.407245589,0,10,0.740304617,11.79428296,1.152422903,0.424396625,3.572186995,0,11,-0.077842053,2.412070249,0.414419974,0.044581529,2.011482586,0,0,-0.907575556,3.811087124,3.811087124,0.550163589,9.401639315,0,good
626_52057_518_oneline,6.85248,0.223612,0.0112142,2.92407,2.66163,8.48788,0,0,0,0,0,0.793362,0,-0.907575556,3.811087124,3.811087124,0.550163589,9.401639315,0,1,-0.48745459,4.818312139,0.462596263,0.001950673,2.446301797,0,2,0.30780634,2.933517637,-0.209442392,0.042931155,2.064978996,0,3,-1.685979074,3.397939875,6.022481501,0.319222838,,0,4,-2.885186065,8.76444434,2,0,4.798963811,0,5,0.740098357,11.79276982,1.152644047,0.424464831,3.572550218,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-0.709859185,3.391333373,3.913736326,0.728630347,8.053516745,0,good
645_52203_517_multiline,9.36523,1.48857,2.7712,4.56023,0,6.38508,0,0,0,0,0,0.532385,0,-1.067695313,11.40457934,11.40457934,0.802925403,7.521322514,0,1,-5.456798439,6.983690399,6.159198332,0.88720661,9.524650217,0,2,-0.5870914,4.488404087,1.802553922,0.179528236,4.322590724,0,3,-0.718434708,7.433643459,1.538886646,0.467561892,3.785504567,0,4,-3.267670341,8.429808709,2.206542111,0.085602447,5.204754167,0,5,-0.500430023,7.321375145,2.508600898,0.205649556,6.099549859,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-0.799093446,10.38400853,2.751728628,0.642400808,6.44391812,0,good
655_52162_392_multiline,10.8723,1.86959,2.37848,3.36681,9.16106,25.2061,0,0,0,0,0,0.632179,2,-0.636997121,1.250328879,0.344900356,2.91E-06,1.415486046,0,3,-1.374830092,1.919747676,9.76960357,0.274455034,11.42127558,0,4,-0.315699849,0.44992109,1.472368308,0.590154949,3.574149535,0,5,-2.382081269,6.025043704,5.449712295,0.776147024,9.959398443,0,6,-0.427171563,0.916029814,0.890534134,0.008586363,2.379086748,0,7,0.33665721,3.02902062,0.467832075,0.002624012,3.023319378,0,8,-0.410607307,3.421289253,-0.195343556,0.176955054,2.123252379,0,9,0.338912157,1.574770772,-0.137132423,0.08417894,2.177100338,0,10,-0.118626443,12.67027621,2.171192284,1.752688408,5.404847529,0,11,0.173922098,5.728756624,0.368346978,0.659050611,1.802689283,0,0,-0.150334488,4.772033723,4.772033723,1.651481722,,0,1,0.43489491,0.32608135,0.304908911,0.895339997,1.332443749,0,good
658_52146_191_oneline,8.35919,0,1.05121,0,0,0,0,0,0,0,0,0.774058,0,-0.209867467,2.078909479,2.094300881,0.761546844,9.430619093,0,1,-0.133664859,2.961277169,0.18324639,0.196048597,1.930081981,0,2,-0.170348235,2.150065293,0.735594306,0.083127099,2.980044862,0,3,-1.388797237,6.393752857,2,0,5.051990817,0,4,-0.752931004,2.618380082,2,0,4.865803675,0,5,-0.162918426,0.390752088,1.404696268,0.173140078,3.309938038,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,0.005200333,2.094300881,3.761493522,0.610075598,8.155216342,0,good
664_52174_259_oneline,11.8968,0.57293,0.457797,0,0,0,0,0,0,0,0,1.10459,0,0.884611075,3.637470546,5.657599756,0.896056986,,0,1,1.045926807,3059.090996,0.014078939,1.168584274,,0,2,-0.286462876,4.301039674,0.640960619,7.03E-07,2.646960236,0,3, , , , , ,1,4, , , , , ,1,5, , , , , ,1,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,2.296204797,5.178014406,1.056726925,0.182505017,3.626272482,0,good
669_52559_156_oneline,9.7874,0,0,0,0,0,0,0,0,0,0,1.19214,0,-0.074776849,2.104813023,2.104813023,0.362220378,10.89026099,0,1,-0.454928436,1.411263366,2.864200069,0.673477187,6.754847918,0,2, , , , , ,1,3, , , , , ,1,4, , , , , ,1,5, , , , , ,1,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,0.360604553,1.471271239,4.305113073,0.987878501,8.1175043,0,good
677_52606_520_multiline,6.62886,1.2301,0,3.35127,3.12059,5.77244,0,0,0,0,0,0.463416,0,0.865022143,1.802079257,4.902841651,0.887065834,1.959104551,0,1,0.37741118,2.793176827,0.374261716,0.983472108,2.625141635,0,2,0.116310651,0.301770787,-0.206348719,0.204795758,1.685952142,0,3,-0.126433094,2.381434613,0.883911849,0.446140737,3.138578387,0,4,-0.913083725,2.268166867,3.244525966,0.380414563,7.061642255,0,5,-0.089092383,3.980387405,2.252654526,0.609528142,5.42605389,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,0.719494758,3.784882642,1.082393557,0.055308455,2.589568194,0,good
680_52200_564_multiline,7.51454,0,0,1.66698,1.45095,7.79959,0.243439,2.17929,0,1.00335,1.84873,0.277521,0,-0.044555963,5.116094976,5.23015238,0.937905081,,0,1,-0.237825217,2.707270875,-0.371470403,0.302285516,2.074949057,0,2,-0.376770189,2.088235835,0.177500802,0.000283626,1.471362992,0,3,-0.904111577,2.081071277,2.26379165,0.275068467,5.386670943,0,4,-0.27243844,1.515810096,1.081757104,0.163944114,3.066749763,0,5,-0.590250203,4.491456028,2.036483907,0.214454557,4.930982473,0,6,-0.229379133,3.472405142,0.181425231,0.318880655,2.221089201,0,7,0.028637182,10.73816628,0.838917085,0.061660689,2.804501548,0,8,-1.769104684,5.20914207,2,0,4.997128608,0,9,-1.770231368,2.648926458,5.59050166,0.821883289,10.30473349,0,10,0.209927513,3.180454325,0.950191585,0.191038359,3.550831308,0,11,-2.112042393,5.23015238,4.608963794,0.980458397,9.077326944,0,good
682_52525_594_oneline,14.4105,0,2.06504,2.65123,0,3.6662,0,0,0,0,0,0.806624,0,0.278355907,3.129438118,3.129438118,0.811314047,9.536218874,0,1,-0.309803139,0.921997136,0.906976776,0.01014527,2.295577107,0,2,-0.239250799,3.110394876,0.864094863,0.032043064,2.79926135,0,3,0.918665242,805.7449504,0.194587054,0.342853842,2.343100375,0,4,-1.803236223,4.075783829,2,0,5.119054421,0,5,0.698966735,5.362266542,0.300896283,0.241935216,2.423510908,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,0.144131732,3.129438118,4.404292679,0.587309312,9.01785179,0,good
722_52224_442_multiline,12.58,0.280134,0,3.65576,3.87203,13.1641,0,0,0,0,0,0.712647,2,-2.251286461,6.42594157,2,0,4.760055796,0,3,-0.66880919,4.3245365,0.417300164,2.71E-05,1.66653352,0,4,-1.832276449,2.224949004,8.025824308,0.151393169,,0,5,-0.901720402,6.310247289,3.725301969,0.708469864,8.099411188,0,6,-5.696121859,6.2521053,43.23046295,0.437771772,,0,7,-0.435448082,3.50152117,-0.490844158,0.428714582,2.920862749,0,8,-4.417530881,5.29728305,4.252304186,1.05E-08,,0,9,-0.277532547,1.304565082,0.911117286,0.04016819,3.72837038,0,10,0.138011269,12.51960677,1.815534946,0.292086201,4.57544617,0,11,-0.532641295,2.327152226,-0.155417731,0.564223883,1.259648579,0,0,-0.223754901,4.491178309,3.328703794,0.808956844,,0,1,-0.235224707,2.21179528,0.178921043,0.003419318,1.389733937,0,good
722_52224_442_oneline,12.58,0.280134,0,3.65576,3.87203,13.1641,0,0,0,0,0,0.712647,0,-0.859276308,6.310247289,6.310247289,0.956528463,9.01815563,0,1,-0.597720158,1.708469981,1.023425112,0.03364747,3.033041596,0,2,-0.526613714,1.921679605,2,0,4.77614835,0,3,0.405672772,4.322118769,0.813609811,0.128861526,3.725244881,0,4,0.203678461,5.885060975,1.442068457,0.013361896,4.135408934,0,5,0.108286799,12.70459048,1.807958022,0.252902889,4.560996781,0,6, , , , , ,1,7, , , , , ,1,8, , , , , ,1,9, , , , , ,1,10, , , , , ,1,11,-0.901421642,6.310247289,3.725008636,0.708467655,8.099020579,0,good
